Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/16/2015,3/17/2015,8,13442.30
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,3/16/2015,3/17/2015,2,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,3/16/2015,3/17/2015,3,1422.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,3/16/2015,3/17/2015,3,3227.19
Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,Web,3/16/2015,3/17/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,3/16/2015,3/17/2015,2,4138.20
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,3/16/2015,3/18/2015,1,2699.10
Bowflex Home Gyms,Electronic - Short Form,CAM27401 DEFAULTADID,Call Center Internal,3/16/2015,3/18/2015,1,.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/16/2015,3/18/2015,3,3947.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,3/16/2015,3/18/2015,1,95.60
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,3/16/2015,3/18/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,3/16/2015,3/18/2015,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,3/16/2015,3/18/2015,3,4317.30
Bowflex Home Gyms,Online Search,CAM37117 dosg2gsl27,Web,3/16/2015,3/18/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,3/16/2015,3/18/2015,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM1154 DEGSAWBFG_BFX,Call Center Internal,3/16/2015,3/19/2015,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,3/16/2015,3/19/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/16/2015,3/19/2015,7,11033.20
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,3/16/2015,3/19/2015,5,7695.30
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,3/16/2015,3/19/2015,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,3/16/2015,3/19/2015,6,7874.39
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,3/16/2015,3/19/2015,4,8276.40
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,3/16/2015,3/20/2015,3,3227.20
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/16/2015,3/20/2015,4,5996.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,3/16/2015,3/20/2015,1,.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,3/16/2015,3/20/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,3/16/2015,3/20/2015,2,318.98
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,3/16/2015,3/20/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,3/16/2015,3/20/2015,6,2963.12
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,3/16/2015,3/20/2015,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM136 1800NAUTILUS_BFX,Call Center Internal,3/16/2015,3/21/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/16/2015,3/21/2015,1,1099.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,3/16/2015,3/21/2015,7,9596.33
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,3/16/2015,3/21/2015,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,3/16/2015,3/21/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,3/16/2015,3/21/2015,1,19.98
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,3/16/2015,3/22/2015,2,5019.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/16/2015,3/22/2015,2,2998.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,3/16/2015,3/22/2015,2,2548.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,3/16/2015,3/22/2015,5,5946.28
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,3/16/2015,3/22/2015,1,1768.99
