Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Treadclimber,Electronic - Print,CAM38406 SAWDPETPRINT12F,Call Center Internal,9/1/2014,9/4/2014,2,2198.00
Treadclimber,Electronic - Short Form,CAM36104 SAWSF11E,Call Center Internal,9/1/2014,9/4/2014,1,1198.99
Treadclimber,Electronic - Short Form,CAM36079 dsetsf11e,Web,9/1/2014,9/4/2014,1,1899.00
Treadclimber,Electronic - Short Form,CAM36608 dsetsf12a,Web,9/1/2014,9/4/2014,1,2969.10
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,9/1/2014,9/4/2014,6,11754.29
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,9/1/2014,9/4/2014,1,2969.10
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,9/1/2014,9/4/2014,5,12335.39
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,9/1/2014,9/4/2014,1,1999.10
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,9/1/2014,9/4/2014,2,3498.10
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,9/1/2014,9/4/2014,2,4198.10
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,9/1/2014,9/4/2014,1,2969.10
Treadclimber,Online Search,CAM36194 dosg2tsl1,Web,9/1/2014,9/4/2014,1,1999.10
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,9/1/2014,9/4/2014,5,8365.18
Treadclimber,Online Search,CAM37495 dosbitsl8,Web,9/1/2014,9/4/2014,1,1999.10
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,9/1/2014,9/4/2014,7,15133.59
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Call Center Internal,9/1/2014,9/4/2014,1,1999.10
Treadclimber,Short Form,CAM44917 ESQ*N120GRT2HTIC,Call Center Internal,9/1/2014,9/4/2014,1,1999.10
Treadclimber,Short Form,CAM44974 INSPN120GRT2HTIC,Call Center Internal,9/1/2014,9/4/2014,1,1999.10
Treadclimber,Short Form,CAM44975 INSPN180GRT2HTIC,Call Center Internal,9/1/2014,9/4/2014,2,3998.10
Treadclimber,Short Form,CAM45653 METVN120WALKATIC,Call Center Internal,9/1/2014,9/4/2014,1,2969.10
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,9/1/2014,9/4/2014,4,8026.14
Treadclimber,Electronic - Short Form,CAM36079 dsetsf11e,Web,9/1/2014,9/5/2014,1,59.93
Treadclimber,Electronic - Short Form,CAM36608 dsetsf12a,Web,9/1/2014,9/5/2014,3,2457.92
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,9/1/2014,9/5/2014,1,899.10
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,9/1/2014,9/5/2014,4,6057.24
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,9/1/2014,9/5/2014,6,7915.18
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,9/1/2014,9/5/2014,7,15133.59
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,9/1/2014,9/5/2014,2,4968.20
Treadclimber,Online,CAM12351 SAWFROOGTC,Call Center Internal,9/1/2014,9/5/2014,1,1198.99
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,9/1/2014,9/5/2014,4,11236.30
Treadclimber,Online Display,CAM38445 dodnettdl1,Web,9/1/2014,9/5/2014,2,4968.20
Treadclimber,Online Display,CAM41084 dodmagtdl4,Web,9/1/2014,9/5/2014,1,1999.10
Treadclimber,Online Display,CAM41086 dodnettdl4,Web,9/1/2014,9/5/2014,1,1999.10
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,9/1/2014,9/5/2014,2,3758.30
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,9/1/2014,9/5/2014,1,1999.10
Treadclimber,Online Search,CAM36194 dosg2tsl1,Web,9/1/2014,9/5/2014,1,1999.10
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,9/1/2014,9/5/2014,10,19571.72
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,9/1/2014,9/5/2014,9,14633.26
Treadclimber,Short Form,CAM44944 HIS2N180GRT2HTIC,Call Center Internal,9/1/2014,9/5/2014,1,1198.99
Treadclimber,Short Form,CAM44974 INSPN120GRT2HTIC,Call Center Internal,9/1/2014,9/5/2014,1,1999.10
Treadclimber,Short Form,CAM44975 INSPN180GRT2HTIC,Call Center Internal,9/1/2014,9/5/2014,1,2969.10
Treadclimber,Short Form,CAM44976 ION*N120GRT2HTIC,Call Center Internal,9/1/2014,9/5/2014,2,2348.10
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,9/1/2014,9/5/2014,4,7397.09
Treadclimber,Electronic - Short Form,CAM16426 DSETDIR,Web,9/1/2014,9/6/2014,1,1999.10
Treadclimber,Electronic - Short Form,CAM36298 dsetsf11g,Web,9/1/2014,9/6/2014,1,1999.10
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,9/1/2014,9/6/2014,3,5397.09
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,9/1/2014,9/6/2014,5,6217.95
