Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Treadclimber,Online,CAM12351 SAWFROOGTC,Call Center Internal,2/16/2015,2/17/2015,1,1999.10
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,2/16/2015,2/17/2015,10,19190.48
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,2/16/2015,2/17/2015,2,3098.00
Treadclimber,Electronic - Short Form,CAM36287 SAWSF11G,Call Center Internal,2/16/2015,2/17/2015,1,1999.10
Treadclimber,Electronic - Short Form,CAM36605 SAWSF12A,Call Center Internal,2/16/2015,2/17/2015,1,2969.10
Treadclimber,Electronic - Print,CAM38407 SAWDPETPRINT12G,Call Center Internal,2/16/2015,2/17/2015,1,1499.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,2/16/2015,2/17/2015,11,21864.60
Treadclimber,Short Form,CAM47100 ION*N120ALOHATIC,Call Center Internal,2/16/2015,2/17/2015,1,1874.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,2/16/2015,2/17/2015,3,6927.25
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,2/16/2015,2/17/2015,5,11015.20
Treadclimber,Online,CAM6110 SAWGOOGTC,Third Party Call Center - Evolve,2/16/2015,2/17/2015,1,1899.00
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,2/16/2015,2/17/2015,8,17932.79
Treadclimber,Electronic - Short Form,CAM16426 DSETDIR,Web,2/16/2015,2/17/2015,1,1999.10
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,2/16/2015,2/17/2015,7,12863.16
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,2/16/2015,2/17/2015,2,4697.98
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,2/16/2015,2/17/2015,3,6167.19
Treadclimber,Electronic - Short Form,CAM36298 dsetsf11g,Web,2/16/2015,2/17/2015,1,1999.10
