Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Core Body Reformer,Electronic - UnSourced,CAM35689 degyncr,Web,8/25/2014,8/26/2014,1,199.00
Core Body Reformer,Electronic - UnSourced,CAM35689 degyncr,Web,9/1/2014,9/1/2014,1,199.00
Core Body Reformer,Long Form,CAM37712 WVAHLINFCORE3EUR,Call Center Internal,9/1/2014,9/2/2014,1,1999.10
Core Body Reformer,Long Form,CAM37712 WVAHLINFCORE3EUR,Call Center Internal,9/1/2014,9/3/2014,1,349.00
Core Body Reformer,Online,CAM35660 SAWNCIM0001,Call Center Internal,9/15/2014,9/21/2014,1,199.00
Core Body Reformer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,9/22/2014,9/22/2014,1,1599.00
Core Body Reformer,Electronic - UnSourced,CAM35689 degyncr,Web,9/29/2014,9/29/2014,1,199.00
Core Body Reformer,Electronic - UnSourced,CAM35689 degyncr,Web,10/6/2014,10/6/2014,1,199.00
Core Body Reformer,Online Display,CAM30793 SAWDOSG2D,Call Center Internal,10/27/2014,10/27/2014,1,2799.00
Core Body Reformer,Electronic - UnSourced,CAM35689 degyncr,Web,11/3/2014,11/6/2014,1,199.00
Core Body Reformer,Electronic - UnSourced,CAM35689 degyncr,Web,11/10/2014,11/11/2014,1,199.00
Core Body Reformer,Electronic - UnSourced,CAM35689 degyncr,Web,11/10/2014,11/12/2014,1,199.00
