48606014,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,TouchPoint Integrated Communications,Web,10/9/2017,10/15/2017,100358 BFX MAX TRAINER M3,1,1099.00
48606014,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,TouchPoint Integrated Communications,Web,10/9/2017,10/15/2017,100358-PS5 M3 Protection Plan - 5 years (90 Days),0,119.00
48606014,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,TouchPoint Integrated Communications,Web,10/9/2017,10/15/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
48606114,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/15/2017,100469 BFX Max Trainer M7,1,1999.00
48606114,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/15/2017,100406 BFX SELECTTECH 560 STAND,0,149.00
48606114,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/15/2017,100340 BFX 4.1 Bench,0,199.00
48606114,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/15/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,251.00
48606114,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/15/2017,10293 TRC Machine Mat,0,.00
48606414,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,10/9/2017,10/15/2017,100359 BFX MAX TRAINER M5,1,1499.00
48606614,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,10/9/2017,10/15/2017,100359 BFX MAX TRAINER M5,1,1499.00
48606714,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,10/9/2017,10/15/2017,100334 BFX XTREME 2SE HOME GYM,1,1399.00
48606714,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,10/9/2017,10/15/2017,95146 BFX 310# Rod Upgrade,0,.00
48606914,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/15/2017,100456 BFX TC100 TREADCLIMBER,1,1749.00
48606914,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/15/2017,100456-PS3 TC100 Protection Plan - 3 Years (90 Days),0,149.00
48607114,Bowflex Brand,Bowflex Max Trainer,Online Social,CAM50566 DOXFBBSCL001,Internal,Web,10/9/2017,10/15/2017,100359 BFX MAX TRAINER M5,1,1499.00
