Bowflex Catalog,Online Search,CAM32308 SAWDOSMSNC,Call Center Internal,4/18/2016,4/21/2016,1,647.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Call Center Internal,4/18/2016,4/21/2016,1,1538.99
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,4/18/2016,4/21/2016,4,6655.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/18/2016,4/21/2016,10,15524.60
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,4/18/2016,4/21/2016,3,5277.10
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,4/18/2016,4/21/2016,3,4896.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,4/18/2016,4/21/2016,3,4430.96
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,4/18/2016,4/21/2016,2,4998.20
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,4/18/2016,4/21/2016,4,1995.00
Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,Web,4/18/2016,4/21/2016,1,549.00
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,4/18/2016,4/21/2016,2,5938.20
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,4/18/2016,4/21/2016,1,2029.10
Bowflex Selecttech Dumbbells,Online Search,CAM39439 dosbidgl1st,Web,4/18/2016,4/21/2016,1,728.99
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,4/18/2016,4/21/2016,0,147.97
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,4/18/2016,4/21/2016,3,6191.34
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/18/2016,4/21/2016,4,5996.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/18/2016,4/21/2016,8,12609.99
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/18/2016,4/21/2016,11,18706.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/18/2016,4/21/2016,3,4847.00
Bowflex Selecttech Dumbbells,Online Search,CAM44678 dosg2dsl21,Web,4/18/2016,4/21/2016,0,158.99
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,4/18/2016,4/21/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/18/2016,4/21/2016,5,7244.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,4/18/2016,4/21/2016,1,1049.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/18/2016,4/21/2016,0,108.99
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/18/2016,4/21/2016,3,5973.99
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,4/18/2016,4/21/2016,2,2648.00
Bowflex Selecttech Dumbbells,Online Search,CAM47269 DOSBIDSL16,Web,4/18/2016,4/21/2016,1,349.00
Bowflex Catalog,Online Shopping,CAM33953 SAWDOFG2C,Call Center Internal,4/18/2016,4/21/2016,0,58.21
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/18/2016,4/21/2016,2,2807.00
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,4/18/2016,4/21/2016,1,2278.10
