49263989,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/30/2017,11/4/2017,100469 BFX Max Trainer M7,1,1899.00
49263989,Bowflex Max Trainer,Treadclimber,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/30/2017,11/4/2017,10293 TRC Machine Mat,0,.00
49263989,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/30/2017,11/4/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
49263989,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/30/2017,11/4/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,219.00
49263991,Treadclimber,Treadclimber,Online Search,CAM37655 dosbitsl10,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100456 BFX TC100 TREADCLIMBER,1,1749.00
49264192,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100359 BFX MAX TRAINER M5,1,1499.00
49264292,Treadclimber,Treadclimber,Online Search,CAM37655 dosbitsl10,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100456 BFX TC100 TREADCLIMBER,1,1449.00
49264292,Treadclimber,Treadclimber,Online Search,CAM37655 dosbitsl10,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,10293 TRC Machine Mat,0,.00
49264392,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/30/2017,11/4/2017,100359 BFX MAX TRAINER M5,1,1119.30
49264392,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/30/2017,11/4/2017,100359-PS3 M5 Protection Plan - 3 Years (90 Days),0,139.00
49264393,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100359 BFX MAX TRAINER M5,1,1499.00
49264393,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
49264393,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
49264595,Bowflex Brand,Bowflex Max Trainer,Un-Sourced,CAM49456 BCARECREDIT,Internal,Web,10/30/2017,11/4/2017,100359 BFX MAX TRAINER M5,1,1399.00
49264595,Bowflex Brand,Treadclimber,Un-Sourced,CAM49456 BCARECREDIT,Internal,Web,10/30/2017,11/4/2017,10293 TRC Machine Mat,0,.00
49264893,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100359 BFX MAX TRAINER M5,1,1399.00
49264893,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,10293 TRC Machine Mat,0,.00
49264893,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
49264993,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100131 BFX 552 Dumbbell Kit,1,299.00
49265193,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100469 BFX Max Trainer M7,1,1999.00
49265193,Bowflex Max Trainer,Treadclimber,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,10293 TRC Machine Mat,0,.00
49265293,Treadclimber,Treadclimber,Online Search,CAM48471 DOSBITSL20,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100457 BFX TC200 TREADCLIMBER,1,1999.00
49265293,Treadclimber,Treadclimber,Online Search,CAM48471 DOSBITSL20,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100457-PS5 TC200 Protection Plan - 5 Years (90 Days),0,299.00
49265293,Treadclimber,Treadclimber,Online Search,CAM48471 DOSBITSL20,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,10293 TRC Machine Mat,0,.00
49265293,Treadclimber,Treadclimber,Online Search,CAM48471 DOSBITSL20,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,IHA-100457 BOWFLEX TC200 ASSEMBLY,0,249.00
49265393,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,10/30/2017,11/4/2017,100359 BFX MAX TRAINER M5,1,1399.00
49265393,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,10/30/2017,11/4/2017,10293 TRC Machine Mat,0,.00
49265595,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,10/30/2017,11/4/2017,100358 BFX MAX TRAINER M3,1,1049.00
