46037962,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,7/10/2017,7/15/2017,1,1549.00
46038062,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,7/10/2017,7/15/2017,1,1449.00
46038062,Bowflex Max Trainer,Treadclimber,Online Search,CAM44429 dosbiesl1,Web,7/10/2017,7/15/2017,0,.00
46038262,Bowflex Brand,Results Treadmill,Online Search,CAM31081 dosg2gl1,Web,7/10/2017,7/15/2017,0,1598.00
46038562,Bowflex Max Trainer,Bowflex Home Gyms,Short Form,CAM51525 LAFFN60*M350STIC,Call Center Internal,7/10/2017,7/15/2017,0,109.99
46038562,Bowflex Max Trainer,Bowflex Home Gyms,Short Form,CAM51525 LAFFN60*M350STIC,Call Center Internal,7/10/2017,7/15/2017,0,23.98
46038563,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,7/10/2017,7/15/2017,1,1549.00
46038563,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,7/10/2017,7/15/2017,0,169.00
46038663,Bowflex Max Trainer,Results Treadmill,Short Form,CAM48745 SUNDN120J14FSTIC,Call Center Internal,7/10/2017,7/15/2017,0,2048.00
46038663,Bowflex Max Trainer,Results Treadmill,Short Form,CAM48745 SUNDN120J14FSTIC,Call Center Internal,7/10/2017,7/15/2017,0,199.00
46038664,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM48745 SUNDN120J14FSTIC,Call Center Internal,7/10/2017,7/15/2017,1,355.40
46038664,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM48745 SUNDN120J14FSTIC,Call Center Internal,7/10/2017,7/15/2017,0,139.30
46038664,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM48745 SUNDN120J14FSTIC,Call Center Internal,7/10/2017,7/15/2017,0,104.30
46038965,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50255 SAWDODG2E,Call Center Internal,7/10/2017,7/15/2017,1,1549.00
46038965,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50255 SAWDODG2E,Call Center Internal,7/10/2017,7/15/2017,0,169.00
46038965,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50255 SAWDODG2E,Call Center Internal,7/10/2017,7/15/2017,0,129.00
46039066,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM50970 DISCN60*MXMEMTIC,Call Center Internal,7/10/2017,7/15/2017,1,1549.00
46039066,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM50970 DISCN60*MXMEMTIC,Call Center Internal,7/10/2017,7/15/2017,0,169.00
46039067,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Web,7/10/2017,7/15/2017,1,2099.00
46039067,Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45387 DSEESF14E,Web,7/10/2017,7/15/2017,0,.00
46039167,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,7/10/2017,7/15/2017,0,44.98
46039468,Bowflex Max Trainer,Bowflex Home Gyms,Online Search,CAM48984 DOSG2ESL11,Web,7/10/2017,7/14/2017,0,108.99
46039569,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,7/10/2017,7/15/2017,0,139.30
46039569,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,7/10/2017,7/15/2017,1,355.40
46039569,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,7/10/2017,7/15/2017,0,69.00
46039569,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,7/10/2017,7/15/2017,0,104.29
46039669,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,7/10/2017,7/15/2017,1,2349.00
46039869,Bowflex Catalog,Bowflex Catalog,Un-Sourced,CAM40820 1800BFXCATALOG,Call Center Internal,7/10/2017,7/15/2017,0,52.99
46039869,Bowflex Catalog,Bowflex Catalog,Un-Sourced,CAM40820 1800BFXCATALOG,Call Center Internal,7/10/2017,7/15/2017,0,19.99
46039869,Bowflex Catalog,Bowflex Catalog,Un-Sourced,CAM40820 1800BFXCATALOG,Call Center Internal,7/10/2017,7/15/2017,0,59.98
46039869,Bowflex Catalog,Bowflex Catalog,Un-Sourced,CAM40820 1800BFXCATALOG,Call Center Internal,7/10/2017,7/15/2017,0,40.00
46039869,Bowflex Catalog,Bowflex Catalog,Un-Sourced,CAM40820 1800BFXCATALOG,Call Center Internal,7/10/2017,7/15/2017,0,42.00
46039870,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,7/10/2017,7/15/2017,0,49.98
46039970,Bowflex Home Gyms,Bowflex HVT,Electronic - Short Form,CAM27401 DEFAULTADID,Call Center Internal,7/10/2017,7/15/2017,0,99.00
46039971,Bowflex Brand,Bowflex HVT,Online Search,CAM31081 dosg2gl1,Web,7/10/2017,7/15/2017,1,1799.00
46039971,Bowflex Brand,Bowflex Catalog,Online Search,CAM31081 dosg2gl1,Web,7/10/2017,7/15/2017,0,40.00
46039971,Bowflex Brand,Bowflex Catalog,Online Search,CAM31081 dosg2gl1,Web,7/10/2017,7/15/2017,0,15.00
46039971,Bowflex Brand,Bowflex HVT,Online Search,CAM31081 dosg2gl1,Web,7/10/2017,7/15/2017,0,249.00
46040071,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51506 IONLN60*M350CTIC,Call Center Internal,7/10/2017,7/15/2017,1,1999.00
46040071,Bowflex Max Trainer,Treadclimber,Short Form,CAM51506 IONLN60*M350CTIC,Call Center Internal,7/10/2017,7/15/2017,0,.00
46040071,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51506 IONLN60*M350CTIC,Call Center Internal,7/10/2017,7/15/2017,0,169.00
46040071,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51506 IONLN60*M350CTIC,Call Center Internal,7/10/2017,7/15/2017,0,149.00
46040275,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/10/2017,7/15/2017,1,2099.00
46040275,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/10/2017,7/15/2017,0,.00
46040379,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,Web,7/10/2017,7/15/2017,1,299.00
46040982,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,7/10/2017,7/15/2017,0,109.99
