45926355,Bowflex Brand,Results Treadmill,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/10/2017,7/10/2017,100507 BFX BXT216 Treadmill,0,1619.10
45926355,Bowflex Brand,Results Treadmill,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/10/2017,7/10/2017,100507-PS5 BXT 216 Protection Plan - 5 years (90 days),0,199.00
45926356,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,7/10/2017,7/10/2017,100359 BFX MAX TRAINER M5,1,1749.00
45926456,Bowflex Home Gyms,Bowflex Home Gyms,Online Display,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,Web,7/10/2017,7/10/2017,100334 BFX XTREME 2SE HOME GYM,1,1199.00
45926456,Bowflex Home Gyms,Bowflex Home Gyms,Online Display,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,Web,7/10/2017,7/10/2017,001-3381 Preacher Curl Attach  Xtr X2,0,139.99
45926556,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/10/2017,7/10/2017,100469 BFX Max Trainer M7,1,1999.00
45926556,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/10/2017,7/10/2017,10293 TRC Machine Mat,0,.00
45926556,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/10/2017,7/10/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,209.00
45926557,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/10/2017,7/10/2017,100359 BFX MAX TRAINER M5,1,1449.00
45926557,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/10/2017,7/10/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,169.00
45926558,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/10/2017,7/10/2017,100358 BFX MAX TRAINER M3,1,999.00
45926559,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/10/2017,7/10/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
