Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Home Gyms,CAM129 1800BOWFLEX_BST,,9/25/2014,9/22/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28364 icaw1sitecab,,9/25/2014,9/22/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,9/27/2014,9/22/2014,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM28364 icaw1sitecab,,9/27/2014,9/22/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,9/28/2014,9/28/2014,9/22/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,9/25/2014,9/25/2014,9/22/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,9/26/2014,9/26/2014,9/22/2014,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,9/27/2014,9/27/2014,9/22/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,9/27/2014,9/22/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,9/28/2014,9/28/2014,9/22/2014,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,9/28/2014,9/22/2014,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,,9/26/2014,9/22/2014,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,9/26/2014,9/22/2014,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,9/25/2014,9/25/2014,9/22/2014,3,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,9/25/2014,9/22/2014,1,Online Search,Web
Bowflex Revolution,CAM31268 icaosgcwgl1cab,,9/25/2014,9/22/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,9/26/2014,9/26/2014,9/22/2014,2,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,9/26/2014,9/22/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,9/27/2014,9/27/2014,9/22/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,9/28/2014,9/28/2014,9/22/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,9/28/2014,9/22/2014,1,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,,9/25/2014,9/22/2014,1,Online Search,Web
Bowflex Home Gyms,CAM40991 icaosbcggl1cab,9/28/2014,9/28/2014,9/22/2014,1,Online Search,Web
Bowflex Home Gyms,CAM40991 icaosbcggl1cab,,9/28/2014,9/22/2014,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,9/25/2014,9/25/2014,9/22/2014,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,9/26/2014,9/26/2014,9/22/2014,4,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,9/27/2014,9/27/2014,9/22/2014,2,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,9/28/2014,9/28/2014,9/22/2014,5,Online Search,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,9/25/2014,9/25/2014,9/22/2014,1,Online Shopping,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,9/28/2014,9/28/2014,9/22/2014,3,Online Shopping,Web
Bowflex Home Gyms,CAM30986 TSN*C120SHCAN***,9/28/2014,9/28/2014,9/22/2014,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM44215 SAWDSEESF14A,,10/5/2014,9/29/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Revolution,CAM127 1800BOWFLEX_BFC,,9/29/2014,9/29/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,,9/29/2014,9/29/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex Revolution,CAM128 1800BOWFLEX_CAB,,9/29/2014,9/29/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,,10/1/2014,9/29/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Revolution,CAM128 1800BOWFLEX_CAB,,10/1/2014,9/29/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,10/3/2014,10/3/2014,9/29/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28343 icad1sitecas,,10/2/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,9/29/2014,9/29/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,9/29/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM28364 icaw1sitecab,,9/29/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,9/30/2014,9/29/2014,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,10/2/2014,10/2/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,10/4/2014,10/4/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,10/5/2014,10/5/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,10/5/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,9/29/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,9/30/2014,9/29/2014,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,10/1/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,10/2/2014,10/2/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,10/2/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,10/3/2014,9/29/2014,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,10/4/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,10/5/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40754 ICAWHOMEFR,10/1/2014,10/1/2014,9/29/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40758 ICADHOME,,9/30/2014,9/29/2014,1,Online,Web
Bowflex Home Gyms,CAM40758 ICADHOME,,10/2/2014,9/29/2014,1,Online,Web
Bowflex Home Gyms,CAM30848 icaosgcwsl3,,10/3/2014,9/29/2014,1,Online Search,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,,9/30/2014,9/29/2014,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,,10/4/2014,9/29/2014,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,9/30/2014,9/30/2014,9/29/2014,3,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,10/1/2014,9/29/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,10/2/2014,9/29/2014,2,Online Search,Web
Bowflex Revolution,CAM31268 icaosgcwgl1cab,,10/2/2014,9/29/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,10/3/2014,10/3/2014,9/29/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,10/3/2014,9/29/2014,1,Online Search,Web
