Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,1/15/2015,1/15/2015,1/12/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28364 icaw1sitecab,1/13/2015,1/13/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,1/13/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM28364 icaw1sitecab,,1/13/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,1/14/2015,1/14/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,1/15/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,1/16/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM28364 icaw1sitecab,,1/16/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,1/17/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,1/18/2015,1/18/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,1/13/2015,1/13/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,1/13/2015,1/12/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,1/14/2015,1/14/2015,1/12/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,1/14/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,1/14/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,1/15/2015,1/12/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,1/16/2015,1/16/2015,1/12/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,1/16/2015,1/12/2015,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,1/17/2015,1/17/2015,1/12/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,1/17/2015,1/12/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,1/18/2015,1/18/2015,1/12/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,1/18/2015,1/12/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40758 ICADHOME,,1/18/2015,1/12/2015,1,Online,Web
Bowflex Home Gyms,CAM27388 icaoatcwsl2,,1/13/2015,1/12/2015,1,Online Search,Call Center Internal
