Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Call Center Internal,7/6/2015,7/9/2015,1,1287.825
Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,7/6/2015,7/9/2015,1,1287.825
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,7/6/2015,7/9/2015,3,3281.414
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,7/6/2015,7/9/2015,1,1287.825
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,7/6/2015,7/9/2015,1,957.77
Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,Web,7/6/2015,7/9/2015,1,1365.875
Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,Web,7/6/2015,7/9/2015,1,1365.875
Bowflex Max Trainer,Online Search,CAM47271 ICAOSGCESL10,Web,7/6/2015,7/9/2015,1,1365.875
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,7/6/2015,7/9/2015,2,2245.595
Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,7/6/2015,7/10/2015,1,1515.875
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,7/6/2015,7/10/2015,1,746.259
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,7/6/2015,7/10/2015,2,2575.65
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Call Center Internal,7/6/2015,7/10/2015,1,857.77
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,7/6/2015,7/10/2015,1,1365.875
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,7/6/2015,7/10/2015,3,3621.226
Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,7/6/2015,7/10/2015,1,1515.875
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,7/6/2015,7/10/2015,1,1287.825
Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,7/6/2015,7/11/2015,2,2059.547
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,7/6/2015,7/11/2015,1,957.77
Bowflex Max Trainer,Online Search,CAM45626 ICAOSGCEML2,Web,7/6/2015,7/11/2015,1,1365.875
Bowflex Max Trainer,Online Search,CAM45633 ICAOSGCEGL1CMT,Web,7/6/2015,7/11/2015,1,1297.581
Bowflex Max Trainer,Online Search,CAM45634 ICAOSBCEGL1CMT,Web,7/6/2015,7/11/2015,1,1441.728
