Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Call Center Internal,9/1/2014,9/2/2014,1,1500.18
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Web,9/1/2014,9/2/2014,1,1591.10
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,9/1/2014,9/2/2014,1,1591.10
Bowflex Max Trainer,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,9/1/2014,9/2/2014,3,4591.46
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,9/1/2014,9/2/2014,1,1591.10
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Call Center Internal,9/1/2014,9/2/2014,1,1500.18
Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,Call Center Internal,9/1/2014,9/2/2014,1,1500.18
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/1/2014,9/2/2014,1,1500.18
Bowflex Max Trainer,Online Search,CAM45633 ICAOSGCEGL1CMT,Web,9/1/2014,9/2/2014,4,6364.40
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/1/2014,9/2/2014,3,4591.46
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Call Center Internal,9/1/2014,9/3/2014,1,1591.10
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,9/1/2014,9/3/2014,1,1591.10
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/1/2014,9/3/2014,1,1591.10
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/1/2014,9/3/2014,2,3091.28
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/1/2014,9/3/2014,3,4049.571
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Call Center Internal,9/1/2014,9/4/2014,3,3857.821
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Web,9/1/2014,9/4/2014,1,1099.211
Bowflex Max Trainer,Online Search,CAM45623 ICAOSGCESL1,Call Center Internal,9/1/2014,9/4/2014,1,1500.18
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/1/2014,9/4/2014,1,1591.10
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/1/2014,9/4/2014,1,1591.10
Bowflex Max Trainer,Online Search,CAM45626 ICAOSGCEML2,Web,9/1/2014,9/4/2014,2,3332.20
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/1/2014,9/4/2014,3,4591.46
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Call Center Internal,9/1/2014,9/5/2014,1,1500.18
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,9/1/2014,9/5/2014,1,1591.10
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,9/1/2014,9/5/2014,3,4682.38
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Call Center Internal,9/1/2014,9/5/2014,1,1500.18
Bowflex Max Trainer,Online Search,CAM45623 ICAOSGCESL1,Web,9/1/2014,9/5/2014,1,1049.211
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/1/2014,9/5/2014,3,4090.491
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Web,9/1/2014,9/6/2014,2,2599.391
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,9/1/2014,9/6/2014,2,3182.20
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/1/2014,9/6/2014,1,1591.10
Bowflex Max Trainer,Online Search,CAM45691 SAWICAOSBCE,Call Center Internal,9/1/2014,9/6/2014,1,1500.18
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/1/2014,9/6/2014,3,3689.522
Bowflex Max Trainer,Online Search,CAM45633 ICAOSGCEGL1CMT,Web,9/1/2014,9/6/2014,2,3182.20
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/1/2014,9/6/2014,1,999.211
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,9/1/2014,9/7/2014,1,317.311
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Web,9/1/2014,9/7/2014,3,4500.54
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,9/1/2014,9/7/2014,2,3332.20
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Call Center Internal,9/1/2014,9/7/2014,1,1591.10
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/1/2014,9/7/2014,1,1591.10
Bowflex Max Trainer,Online Search,CAM45691 SAWICAOSBCE,Call Center Internal,9/1/2014,9/7/2014,1,1591.10
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/1/2014,9/7/2014,4,5731.591
