Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/22/2014,9/25/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,9/22/2014,9/25/2014,1,3298.99
Bowflex Home Gyms,Online Search,CAM37662 icaosgcwsl23,Web,9/22/2014,9/25/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/22/2014,9/26/2014,1,2969.10
Bowflex Home Gyms,Online Search,CAM45344 PALLN120GENTSTIC,Call Center Internal,9/22/2014,9/26/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,9/22/2014,9/27/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,9/22/2014,9/28/2014,3,4317.30
Bowflex Home Gyms,Electronic - UnSourced,CAM6110 SAWGOOGTC,Call Center Internal,9/29/2014,9/29/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,- None -,Call Center Internal,9/29/2014,9/29/2014,1,1979.10
Bowflex Home Gyms,Un-Sourced,CAM44372 HISTL60*GRT2HTIC,Call Center Internal,9/29/2014,9/29/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM45454 DEMTTCEM3946,Call Center Internal,9/29/2014,9/29/2014,1,1099.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28364 icaw1sitecab,Web,9/29/2014,9/30/2014,2,3238.09
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/29/2014,9/30/2014,1,1439.10
Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,Web,9/29/2014,9/30/2014,2,2758.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,9/29/2014,10/1/2014,1,1399.00
Bowflex Home Gyms,Un-Sourced,CAM44534 ION*N120BFMAXTIC,Call Center Internal,9/29/2014,10/1/2014,1,1650.00
Bowflex Home Gyms,Electronic - UnSourced,- None -,Call Center Internal,9/29/2014,10/2/2014,1,2799.00
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,9/29/2014,10/2/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,9/29/2014,10/2/2014,1,1399.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,9/29/2014,10/2/2014,1,2799.00
Bowflex Home Gyms,Un-Sourced,CAM44383 ION*N60*JNY2HTIC,Call Center Internal,9/29/2014,10/2/2014,1,1999.00
Bowflex Home Gyms,Un-Sourced,CAM44405 SPKEN120BFMAXTIC,Call Center Internal,9/29/2014,10/2/2014,1,2395.01
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,9/29/2014,10/3/2014,1,1399.00
Bowflex Home Gyms,Un-Sourced,- None -,Call Center Internal,9/29/2014,10/3/2014,1,1750.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/29/2014,10/4/2014,1,1399.00
Bowflex Home Gyms,Online Search,CAM41258 icaosgcwsl30,Web,9/29/2014,10/4/2014,1,1798.99
