Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,3/16/2015,3/17/2015,1,1750.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,3/16/2015,3/17/2015,1,1574.10
Bowflex Home Gyms,Print,CAM22665 BOWFLEXLEAD,Call Center Internal,3/16/2015,3/18/2015,1,1750.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/16/2015,3/18/2015,1,1650.00
Bowflex Home Gyms,Online Search,CAM39397 icaosgcwsl29,Web,3/16/2015,3/19/2015,1,1574.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,3/16/2015,3/20/2015,1,1574.10
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,3/16/2015,3/21/2015,1,2969.10
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,3/23/2015,3/23/2015,1,.00
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,3/23/2015,3/24/2015,1,2969.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/23/2015,3/24/2015,1,1199.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/23/2015,3/25/2015,1,3449.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,3/23/2015,3/25/2015,1,1574.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,3/23/2015,3/25/2015,2,3618.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/23/2015,3/26/2015,1,1574.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,3/23/2015,3/26/2015,1,599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,3/23/2015,3/27/2015,1,1749.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/23/2015,3/28/2015,2,4889.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,3/23/2015,3/28/2015,1,1574.10
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,3/30/2015,3/30/2015,2,5938.20
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/30/2015,3/30/2015,1,349.00
Bowflex Home Gyms,Online Search,CAM37150 icaosbcgsl1,Call Center Internal,3/30/2015,3/30/2015,1,2159.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28364 icaw1sitecab,Web,3/30/2015,3/30/2015,1,1574.10
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,3/30/2015,3/31/2015,1,1574.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,3/30/2015,3/31/2015,2,4543.20
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/30/2015,4/1/2015,1,2199.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,3/30/2015,4/2/2015,3,3097.00
Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,Web,3/30/2015,4/2/2015,1,349.00
Bowflex Home Gyms,Online Search,CAM47281 ICAOSGCWSL36,Web,3/30/2015,4/3/2015,1,3598.99
Bowflex Home Gyms,Electronic - UnSourced,CAM28364 icaw1sitecab,Web,3/30/2015,4/4/2015,1,349.00
Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,Web,3/30/2015,4/4/2015,1,3598.99
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,3/30/2015,4/5/2015,1,1549.00
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,4/6/2015,4/6/2015,2,1898.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,4/6/2015,4/6/2015,2,1650.00
Bowflex Home Gyms,Print,CAM25951 QCRESPONSE,Call Center Internal,4/6/2015,4/7/2015,1,599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,4/6/2015,4/7/2015,1,599.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/6/2015,4/8/2015,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28364 icaw1sitecab,Web,4/6/2015,4/8/2015,2,1898.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,4/6/2015,4/8/2015,1,1549.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,4/6/2015,4/9/2015,1,3099.00
Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,Web,4/6/2015,4/9/2015,1,349.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,4/6/2015,4/10/2015,1,.00
