Schwinn,CAM45327 1800MAXTRAINER,Internal,,10/23/2017,10/23/2017,75891234,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,11/13/2017,10/23/2017,10/23/2017,75891235,Online Shopping,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75891236,Electronic - Short Form,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,10/23/2017,10/23/2017,75891335,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75891336,Online Shopping,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75891435,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,10/23/2017,10/23/2017,10/23/2017,75891436,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75891535,Online Display,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75891635,Electronic - UnSourced,Web
Results Treadmill,CAM16616 DEGBFBHG,Internal,,10/23/2017,10/23/2017,75891735,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75891836,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75891936,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75891937,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75892036,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,10/23/2017,10/23/2017,75892037,Online Search,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,10/23/2017,10/23/2017,10/23/2017,75892136,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,10/23/2017,10/23/2017,75892137,Electronic - UnSourced,Web
