Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72613908,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,9/2/2017,8/28/2017,72614008,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72614108,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72614208,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72614308,Online Search,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72614508,Electronic - Short Form,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72614608,Online Search,Web
Bowflex Max Trainer,CAM45729 DOSG2ESL6,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72614609,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,9/2/2017,8/28/2017,72614610,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72614611,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72614612,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72614613,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,9/2/2017,8/28/2017,72614708,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51751 DSEECOLSF17D,Internal,,9/2/2017,8/28/2017,72614808,Electronic - Short Form,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,9/2/2017,8/28/2017,72614908,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,9/2/2017,8/28/2017,72615008,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72615009,Online Search,Web
Treadclimber,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72615108,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72615308,Online Shopping,Web
Bowflex HVT,CAM50960 DSEHSF17C,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72615309,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45729 DOSG2ESL6,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72615310,Online Search,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,9/2/2017,9/2/2017,8/28/2017,72615408,Online Display,Web
Treadclimber,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72615608,Online Shopping,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72615808,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72615908,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72616008,Online Search,Web
Treadclimber,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72616009,Online Search,Web
Bowflex Max Trainer,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72616108,Online Search,Web
Treadclimber,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72616208,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72616308,Online Shopping,Web
Bowflex Max Trainer,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72616408,Online Shopping,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,9/2/2017,8/28/2017,72616508,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,9/2/2017,8/28/2017,72616509,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,9/2/2017,8/28/2017,72616608,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,9/2/2017,8/28/2017,72616708,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72616809,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72616908,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,TouchPoint Integrated Communications,9/2/2017,9/2/2017,8/28/2017,72617008,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72617208,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72617308,Online Search,Web
Bowflex Max Trainer,CAM32123 dofg2tfeed1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72617408,Online Shopping,Web
Bowflex Catalog,CAM51751 DSEECOLSF17D,Internal,9/2/2017,9/2/2017,8/28/2017,72617508,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72617608,Online Search,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72617708,Online Search,Web
Bowflex HVT,CAM50803 DODG2HVL1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72617808,Online Video,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72617908,Online Search,Web
Bowflex Max Trainer,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72618008,Online Display,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,9/2/2017,9/2/2017,8/28/2017,72618108,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72618208,Online Search,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72618508,Online Search,Web
Bowflex Max Trainer,CAM45732 DOSBIESL7,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72618509,Online Search,Web
Bowflex HVT,CAM16616 DEGBFBHG,Internal,9/2/2017,9/2/2017,8/28/2017,72618608,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44551 dosg2esl4,TouchPoint Integrated Communications,,9/2/2017,8/28/2017,72618808,Online Search,Web
