Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex UpperCut,Electronic - UnSourced,CAM38489 SAWDEGXUPC,Call Center Internal,8/25/2014,8/26/2014,1,1999.10
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,8/25/2014,8/26/2014,2,259.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,8/25/2014,8/26/2014,2,309.80
Bowflex UpperCut,Online Search,CAM39443 dosbixgl1up,Web,8/25/2014,8/26/2014,1,119.90
Bowflex UpperCut,Electronic - UnSourced,CAM38489 SAWDEGXUPC,Call Center Internal,8/25/2014,8/27/2014,1,2969.10
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,8/25/2014,8/27/2014,2,229.90
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,8/25/2014,8/28/2014,1,143.20
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,8/25/2014,8/28/2014,1,99.95
Bowflex UpperCut,Electronic - UnSourced,CAM38489 SAWDEGXUPC,Call Center Internal,8/25/2014,8/29/2014,1,1999.10
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,8/25/2014,8/29/2014,1,129.95
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,8/25/2014,8/29/2014,1,99.95
Bowflex UpperCut,Online Search,CAM38606 dosbixsl1,Web,8/25/2014,8/31/2014,1,119.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,8/25/2014,8/31/2014,1,99.95
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,9/1/2014,9/1/2014,1,129.95
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,9/1/2014,9/1/2014,1,119.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,9/1/2014,9/1/2014,1,141.90
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,9/1/2014,9/2/2014,1,129.95
Bowflex UpperCut,Un-Sourced,CAM40826 1800UPPERCUT,Call Center Internal,9/1/2014,9/2/2014,2,259.90
Bowflex UpperCut,Electronic - UnSourced,CAM38489 SAWDEGXUPC,Call Center Internal,9/1/2014,9/3/2014,1,1999.00
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,9/1/2014,9/3/2014,2,229.90
Bowflex UpperCut,Online Search,CAM38609 dosg2xsl1,Web,9/1/2014,9/3/2014,1,154.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,9/1/2014,9/3/2014,1,154.90
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,9/1/2014,9/4/2014,1,154.90
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,9/1/2014,9/4/2014,2,259.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,9/1/2014,9/4/2014,1,154.89
Bowflex UpperCut,Online Search,CAM39443 dosbixgl1up,Web,9/1/2014,9/4/2014,1,129.95
Bowflex UpperCut,Electronic - UnSourced,CAM38489 SAWDEGXUPC,Call Center Internal,9/1/2014,9/5/2014,1,2969.10
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,9/1/2014,9/5/2014,1,154.90
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,9/1/2014,9/6/2014,2,284.85
Bowflex UpperCut,Online Search,CAM38609 dosg2xsl1,Web,9/1/2014,9/6/2014,1,134.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,9/1/2014,9/6/2014,1,129.95
