Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/16/2014,6/17/2014,1,129.95
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,6/16/2014,6/17/2014,1,129.95
Bowflex UpperCut,Electronic - UnSourced,CAM38489 SAWDEGXUPC,Call Center Internal,6/16/2014,6/18/2014,1,2199.00
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,6/16/2014,6/18/2014,2,229.90
Bowflex UpperCut,Electronic - UnSourced,CAM38489 SAWDEGXUPC,Call Center Internal,6/16/2014,6/19/2014,1,1198.99
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,6/16/2014,6/19/2014,1,119.90
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/16/2014,6/20/2014,1,99.95
Bowflex UpperCut,Online Search,CAM38610 dosg2xsl2,Web,6/16/2014,6/20/2014,1,154.90
Bowflex UpperCut,Online Search,CAM38924 dosg2xmobile,Web,6/16/2014,6/20/2014,1,119.90
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/16/2014,6/21/2014,3,389.85
Bowflex UpperCut,Online Search,CAM38609 dosg2xsl1,Web,6/16/2014,6/21/2014,1,129.95
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/16/2014,6/22/2014,2,254.85
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,6/16/2014,6/22/2014,1,129.95
Bowflex UpperCut,Online Display,CAM39624 dodnetxstdl1,Web,6/16/2014,6/22/2014,1,129.95
Bowflex UpperCut,Online Search,CAM38607 dosbixsl2,Web,6/16/2014,6/22/2014,1,129.95
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,6/16/2014,6/22/2014,1,129.95
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/23/2014,6/23/2014,2,229.90
Bowflex UpperCut,Online Search,CAM38609 dosg2xsl1,Web,6/23/2014,6/23/2014,1,129.95
Bowflex UpperCut,Un-Sourced,CAM40826 1800UPPERCUT,Call Center Internal,6/23/2014,6/23/2014,1,99.95
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/23/2014,6/24/2014,1,129.95
Bowflex UpperCut,Online Display,CAM41092 dodrfxstdl2,Web,6/23/2014,6/24/2014,1,154.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,6/23/2014,6/24/2014,2,309.80
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/23/2014,6/26/2014,1,129.95
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,6/23/2014,6/26/2014,1,99.95
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/23/2014,6/27/2014,1,129.95
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,6/23/2014,6/27/2014,1,154.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,6/23/2014,6/27/2014,1,119.90
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,6/23/2014,6/28/2014,1,129.95
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/23/2014,6/29/2014,1,119.90
Bowflex UpperCut,Online Search,CAM38606 dosbixsl1,Web,6/23/2014,6/29/2014,1,119.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,6/23/2014,6/29/2014,2,259.90
Bowflex UpperCut,Online Search,CAM39443 dosbixgl1up,Web,6/23/2014,6/29/2014,1,119.90
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,6/30/2014,6/30/2014,1,154.90
Bowflex UpperCut,Online Search,CAM38834 dosg2xgl1up,Web,6/30/2014,6/30/2014,1,119.90
Bowflex UpperCut,Online Search,CAM39443 dosbixgl1up,Web,6/30/2014,6/30/2014,1,99.95
Bowflex UpperCut,Electronic - UnSourced,CAM38393 degxupc,Web,6/30/2014,7/1/2014,1,119.90
Bowflex UpperCut,Electronic - UnSourced,CAM38833 degx1siteup,Web,6/30/2014,7/1/2014,1,129.95
