Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,5/18/2015,5/19/2015,1,3239.10
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,5/18/2015,5/19/2015,3,5577.10
Treadclimber,Print,CAM41203 PCCTIS0002,Call Center Internal,5/18/2015,5/19/2015,1,2099.00
Treadclimber,Electronic - UnSourced,CAM28491 icat1sitecat,Web,5/18/2015,5/19/2015,1,1699.00
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,5/18/2015,5/19/2015,3,5577.10
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,5/18/2015,5/19/2015,2,4938.10
Treadclimber,Electronic - Short Form,CAM47456 ICASTSF15B,Web,5/18/2015,5/19/2015,1,2179.10
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,5/18/2015,5/20/2015,1,1699.00
Treadclimber,Online Search,CAM30841 icaosgctsl2,Call Center Internal,5/18/2015,5/20/2015,1,1699.00
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,5/18/2015,5/20/2015,2,1750.00
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Call Center Internal,5/18/2015,5/20/2015,1,1699.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,5/18/2015,5/20/2015,3,5097.00
Treadclimber,Short Form,CAM47471 OWN*C120LADY*KST,Call Center Internal,5/18/2015,5/20/2015,1,2099.00
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,5/18/2015,5/20/2015,4,8876.10
Treadclimber,Electronic - Short Form,CAM30971 icastsf09buytc,Web,5/18/2015,5/20/2015,1,1699.00
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,5/18/2015,5/20/2015,3,5097.00
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,5/18/2015,5/21/2015,1,1699.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,5/18/2015,5/21/2015,2,4358.20
Treadclimber,Online Shopping,CAM45437 ICAOFG2TFEED1,Call Center Internal,5/18/2015,5/21/2015,1,2179.10
Treadclimber,Online Search,CAM30841 icaosgctsl2,Call Center Internal,5/18/2015,5/22/2015,1,2179.10
Treadclimber,Online Search,CAM33017 SAWCAOSGCTMOBILE,Call Center Internal,5/18/2015,5/22/2015,1,.00
Treadclimber,Print,CAM41203 PCCTIS0002,Call Center Internal,5/18/2015,5/22/2015,1,2179.10
Treadclimber,Online Search,CAM36695 icaosgctgl1cat,Web,5/18/2015,5/22/2015,1,2179.10
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,5/18/2015,5/23/2015,1,2179.10
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,5/18/2015,5/23/2015,1,1650.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,5/18/2015,5/23/2015,1,2179.10
Treadclimber,Short Form,CAM46968 IONLN180ALOHATIC,Call Center Internal,5/18/2015,5/23/2015,1,1199.00
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,5/18/2015,5/23/2015,1,2179.10
Treadclimber,Online Search,CAM36695 icaosgctgl1cat,Web,5/18/2015,5/23/2015,1,3239.10
Treadclimber,Online Search,CAM40996 icaosbctgl1cat,Web,5/18/2015,5/23/2015,1,3239.10
Treadclimber,Online Display,CAM46541 ICAODAKTDL7,Web,5/18/2015,5/23/2015,1,2598.99
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,5/18/2015,5/24/2015,1,3239.10
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,5/18/2015,5/24/2015,1,1650.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,5/18/2015,5/24/2015,1,2099.00
Treadclimber,Online Search,CAM36695 icaosgctgl1cat,Web,5/18/2015,5/24/2015,1,2179.10
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,5/18/2015,5/24/2015,2,6478.20
Treadclimber,Online Search,CAM30841 icaosgctsl2,Call Center Internal,5/25/2015,5/25/2015,1,3239.10
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,5/25/2015,5/25/2015,1,2179.10
Treadclimber,Online Search,CAM30841 icaosgctsl2,Call Center Internal,5/25/2015,5/26/2015,1,2179.10
Treadclimber,Short Form,CAM47460 APTNC120LADY*KST,Call Center Internal,5/25/2015,5/26/2015,1,2399.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,5/25/2015,5/26/2015,1,1699.00
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,5/25/2015,5/26/2015,1,3239.10
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,5/25/2015,5/27/2015,1,1199.00
Treadclimber,Online Display,CAM46541 ICAODAKTDL7,Call Center Internal,5/25/2015,5/27/2015,1,2179.10
Treadclimber,Electronic - UnSourced,CAM28491 icat1sitecat,Web,5/25/2015,5/27/2015,1,2179.10
Treadclimber,Online Search,CAM39467 icaosbctsl1,Web,5/25/2015,5/27/2015,1,2179.10
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,5/25/2015,5/28/2015,1,2179.10
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,5/25/2015,5/28/2015,4,9347.30
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,5/25/2015,5/28/2015,1,3239.10
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,5/25/2015,5/29/2015,1,2099.00
Treadclimber,Online Display,CAM46541 ICAODAKTDL7,Web,5/25/2015,5/29/2015,1,2179.10
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,5/25/2015,5/30/2015,1,1199.00
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,5/25/2015,5/30/2015,1,2179.10
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,5/25/2015,5/31/2015,1,2179.10
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,5/25/2015,5/31/2015,1,1199.00
Treadclimber,Online Search,CAM36695 icaosgctgl1cat,Web,5/25/2015,5/31/2015,1,2179.10
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,5/25/2015,5/31/2015,2,4358.20
