Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,10/27/2014,11/1/2014,2,3248.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,10/27/2014,11/1/2014,2,2598.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44223 SAWDOSBIE,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,10/27/2014,11/1/2014,1,1049.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45043 SAWDOFG2E,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45941 IFC*C120BFMAXKST,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,10/27/2014,11/1/2014,12,16638.10
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,10/27/2014,11/1/2014,3,4697.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,10/27/2014,11/1/2014,10,13890.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,10/27/2014,11/1/2014,5,7495.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,10/27/2014,11/1/2014,14,20236.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,10/27/2014,11/1/2014,2,2698.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Third Party Call Center - Evolve,10/27/2014,11/1/2014,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,10/27/2014,11/1/2014,7,10843.00
Bowflex Max Trainer,Short Form,CAM45601 VEL*N180BFMAXTIC,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
Bowflex Max Trainer,Un-Sourced,CAM27607 BFXCATWEB,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
Bowflex Max Trainer,Un-Sourced,CAM45350 METVN120GRT2HTIC,Call Center Internal,10/27/2014,11/1/2014,1,999.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,10/27/2014,11/2/2014,1,1748.00
Bowflex Max Trainer,Electronic - UnSourced,CAM10045 SAWYAHSPTC,Call Center Internal,10/27/2014,11/2/2014,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM27607 BFXCATWEB,Call Center Internal,10/27/2014,11/2/2014,2,3247.00
Bowflex Max Trainer,Electronic - UnSourced,CAM32595 SAWDOSBIT,Call Center Internal,10/27/2014,11/2/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM33953 SAWDOFG2C,Call Center Internal,10/27/2014,11/2/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM38952 OVATN120FLFINTIC,Call Center Internal,10/27/2014,11/2/2014,1,999.00
