Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,6/30/2014,7/1/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,6/30/2014,7/1/2014,5,6845.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,6/30/2014,7/1/2014,3,3497.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,6/30/2014,7/1/2014,6,9194.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,6/30/2014,7/1/2014,1,1099.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,6/30/2014,7/1/2014,1,1099.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,6/30/2014,7/1/2014,4,5296.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,6/30/2014,7/1/2014,4,6396.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,6/30/2014,7/1/2014,2,3098.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,6/30/2014,7/1/2014,1,1599.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,6/30/2014,7/1/2014,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,6/30/2014,7/1/2014,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44898 dofshcefeed1,Web,6/30/2014,7/1/2014,1,999.00
Bowflex Max Trainer,Short Form,CAM44597 PALLN120BFMAXTIC,Third Party Call Center - Evolve,6/30/2014,7/1/2014,1,1749.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,6/30/2014,7/1/2014,9,13491.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,6/30/2014,7/2/2014,2,2998.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,6/30/2014,7/2/2014,3,4597.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,6/30/2014,7/2/2014,6,8594.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,6/30/2014,7/2/2014,3,3402.90
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,6/30/2014,7/2/2014,3,2998.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,6/30/2014,7/2/2014,5,7995.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,6/30/2014,7/2/2014,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,6/30/2014,7/2/2014,1,1499.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Call Center Internal,6/30/2014,7/2/2014,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,6/30/2014,7/2/2014,2,2148.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,6/30/2014,7/2/2014,4,6396.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,6/30/2014,7/2/2014,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,6/30/2014,7/2/2014,1,1599.00
Bowflex Max Trainer,Short Form,CAM44498 SUNDN120BFMAXTIC,Call Center Internal,6/30/2014,7/2/2014,2,2598.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,6/30/2014,7/2/2014,7,9893.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,6/30/2014,7/3/2014,6,8094.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,6/30/2014,7/3/2014,2,3247.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,6/30/2014,7/3/2014,2,2648.00
Bowflex Max Trainer,Online Display,CAM44487 dodlviedl1,Web,6/30/2014,7/3/2014,1,1599.00
