Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Home Gyms,CAM44843 dcbhomesum14,,6/12/2014,6/9/2014,3,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,6/13/2014,6/9/2014,1,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,6/14/2014,6/9/2014,1,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,6/15/2014,6/9/2014,2,Catalog,Web
Bowflex Revolution,CAM44843 dcbhomesum14,,6/15/2014,6/9/2014,1,Catalog,Web
Bowflex Home Gyms,CAM36104 SAWSF11E,,6/14/2014,6/9/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM44215 SAWDSEESF14A,,6/13/2014,6/9/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,,6/14/2014,6/9/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM1154 DEGSAWBFG_BFX,6/12/2014,6/12/2014,6/9/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM1154 DEGSAWBFG_BFX,,6/12/2014,6/9/2014,3,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM1154 DEGSAWBFG_BFX,6/13/2014,6/13/2014,6/9/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Revolution,CAM1154 DEGSAWBFG_BFX,,6/13/2014,6/9/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM16616 DEGBFBHG,,6/13/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM16616 DEGBFBHG,,6/13/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,,6/14/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM23879 degt1sitetc,,6/13/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM25756 DEGSAWBFG,,6/13/2014,6/9/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28771 degg1siteg,6/12/2014,6/12/2014,6/9/2014,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,,6/12/2014,6/9/2014,8,Electronic - UnSourced,Web
Bowflex Revolution,CAM28771 degg1siteg,,6/12/2014,6/9/2014,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,6/13/2014,6/13/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,,6/13/2014,6/9/2014,7,Electronic - UnSourced,Web
Bowflex Revolution,CAM28771 degg1siteg,,6/13/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,6/14/2014,6/14/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,,6/14/2014,6/9/2014,4,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,,6/15/2014,6/9/2014,10,Electronic - UnSourced,Web
Bowflex Revolution,CAM28771 degg1siteg,,6/15/2014,6/9/2014,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,6/12/2014,6/12/2014,6/9/2014,6,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,,6/12/2014,6/9/2014,6,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,6/13/2014,6/13/2014,6/9/2014,10,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,,6/13/2014,6/9/2014,7,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,6/14/2014,6/14/2014,6/9/2014,8,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,,6/14/2014,6/9/2014,6,Electronic - UnSourced,Web
Bowflex Revolution,CAM32136 deggbhg,,6/14/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,6/15/2014,6/15/2014,6/9/2014,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,9/2/2014,6/15/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,,6/15/2014,6/9/2014,7,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM34888 degdbst,,6/14/2014,6/9/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM6025 SAWWEBTC,,6/14/2014,6/9/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM39622 dodnetgstdl1,,6/12/2014,6/9/2014,1,Online Display,Web
Bowflex Home Gyms,CAM30796 SAWDOSG2G,,6/13/2014,6/9/2014,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30796 SAWDOSG2G,6/14/2014,6/14/2014,6/9/2014,1,Online Search,Third Party Call Center - West
Bowflex Home Gyms,CAM30796 SAWDOSG2G,6/15/2014,6/15/2014,6/9/2014,1,Online Search,Third Party Call Center - West
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,6/12/2014,6/12/2014,6/9/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,,6/12/2014,6/9/2014,10,Online Search,Web
Bowflex Revolution,CAM31080 dosg2ggl1bf,,6/12/2014,6/9/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,6/13/2014,6/13/2014,6/9/2014,4,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,,6/13/2014,6/9/2014,6,Online Search,Web
Bowflex Revolution,CAM31080 dosg2ggl1bf,,6/13/2014,6/9/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,6/14/2014,6/14/2014,6/9/2014,5,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,,6/14/2014,6/9/2014,7,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,6/15/2014,6/15/2014,6/9/2014,2,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,,6/15/2014,6/9/2014,10,Online Search,Web
Bowflex Revolution,CAM31080 dosg2ggl1bf,,6/15/2014,6/9/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,,6/13/2014,6/9/2014,1,Online Search,Web
Bowflex Home Gyms,CAM32376 dosg2csl1,,6/12/2014,6/9/2014,1,Online Search,Web
Bowflex Home Gyms,CAM32376 dosg2csl1,,6/13/2014,6/9/2014,1,Online Search,Web
Bowflex Revolution,CAM32376 dosg2csl1,,6/13/2014,6/9/2014,1,Online Search,Web
