Internal ID,Transaction Number,Status
120170502,RA-154297,Pending Receipt
120395679,RA-154564,Pending Receipt
121025267,RA-155514,Pending Receipt
121025269,RA-155515,Pending Refund/Partially Received
121025274,RA-155516,Pending Receipt
121365747,RA-156027,Pending Receipt
121473490,RA-156174,Pending Receipt
121534777,RA-156213,Pending Receipt
121569735,RA-156286,Pending Refund/Partially Received
121605329,RA-156351,Pending Receipt
121666983,RA-156451,Pending Receipt
121708473,RA-156543,Pending Receipt
