Internal ID,Transaction Number,Status
81473690,RA-72917,Pending Receipt
81886639,RA-73769,Pending Receipt
82001877,RA-74003,Pending Receipt
82499205,RA-74972,Pending Receipt
82699240,RA-75713,Pending Receipt
83072641,RA-76400,Pending Receipt
83115222,RA-76497,Pending Receipt
83339189,RA-76891,Pending Receipt
83349206,RA-76989,Pending Receipt
83447241,RA-77189,Pending Receipt
83578900,RA-77471,Pending Receipt
83639910,RA-77634,Pending Receipt
83640847,RA-77636,Pending Receipt
83646579,RA-77653,Pending Receipt
83686044,RA-77780,Pending Receipt
