Internal ID,Transaction Number,Status
113599446,RA-139999,Pending Receipt
113812978,RA-140350,Pending Receipt
113847923,RA-140435,Pending Receipt
113955765,RA-140543,Pending Receipt
114213352,RA-140812,Pending Receipt
114309244,RA-141015,Pending Receipt
114423023,RA-141237,Pending Receipt
114958711,RA-142556,Pending Receipt
114992443,RA-142725,Pending Receipt
115183674,RA-143053,Pending Receipt
115332663,RA-143319,Pending Receipt
115376838,RA-143397,Pending Receipt
115387263,RA-143416,Pending Receipt
115435297,RA-143508,Pending Receipt
115459577,RA-143552,Pending Receipt
115547877,RA-143601,Pending Receipt
115602062,RA-143759,Pending Receipt
115665688,RA-144094,Pending Receipt
115802224,RA-144349,Pending Receipt
115846212,RA-144453,Pending Receipt
115915096,RA-144723,Pending Receipt
115919104,RA-144740,Pending Receipt
116100144,RA-145194,Pending Receipt
116100779,RA-145203,Pending Refund/Partially Received
116166451,RA-145399,Pending Receipt
116239507,RA-145556,Pending Receipt
116292067,RA-145844,Pending Refund/Partially Received
116294150,RA-145884,Pending Receipt
116363796,RA-146120,Pending Receipt
116378861,RA-146179,Pending Receipt
