Internal ID,Transaction Number,Status
106205219,RA-121497,Pending Receipt
106273430,RA-121650,Pending Receipt
106273537,RA-121652,Pending Receipt
106345841,RA-121954,Pending Receipt
106545218,RA-122692,Pending Receipt
106815065,RA-123738,Pending Receipt
106945959,RA-124118,Pending Receipt
107008930,RA-124327,Pending Receipt
107062163,RA-124522,Pending Receipt
107196286,RA-124823,Pending Receipt
107201034,RA-124858,Pending Receipt
107202000,RA-124876,Pending Receipt
107243203,RA-125091,Pending Receipt
107280068,RA-125236,Pending Receipt
107591891,RA-126482,Pending Receipt
107637169,RA-126693,Pending Receipt
107642102,RA-126728,Pending Receipt
107721467,RA-126966,Pending Receipt
107722943,RA-126971,Pending Receipt
107795821,RA-127100,Pending Receipt
107797331,RA-127107,Pending Receipt
107838897,RA-127326,Pending Receipt
108024714,RA-127839,Pending Receipt
108046129,RA-127873,Pending Receipt
108145256,RA-128315,Pending Receipt
108293537,RA-128924,Pending Receipt
108347204,RA-129073,Pending Receipt
108412101,RA-129188,Pending Receipt
108413329,RA-129196,Pending Receipt
108439761,RA-129287,Pending Receipt
108506247,RA-129490,Pending Receipt
108614637,RA-129725,Pending Receipt
108671560,RA-129836,Pending Refund/Partially Received
108693579,RA-129906,Pending Receipt
108754705,RA-130060,Pending Receipt
108828931,RA-130129,Pending Receipt
108871145,RA-130233,Pending Receipt
108932765,RA-130404,Pending Receipt
108935098,RA-130434,Pending Receipt
108954754,RA-130449,Pending Receipt
108956774,RA-130476,Pending Receipt
