Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Home Gyms,CAM127 1800BOWFLEX_BFC,,7/6/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28364 icaw1sitecab,7/3/2014,7/3/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,7/4/2014,7/4/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,7/5/2014,7/5/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,7/5/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,7/6/2014,7/6/2014,6/30/2014,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,7/3/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,7/5/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,7/6/2014,6/30/2014,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,7/4/2014,7/4/2014,6/30/2014,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,,7/5/2014,6/30/2014,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,7/3/2014,6/30/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,7/4/2014,7/4/2014,6/30/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,7/4/2014,6/30/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31587 icaosgcdgl1cas,7/6/2014,7/6/2014,6/30/2014,1,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,7/3/2014,7/3/2014,6/30/2014,1,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,7/6/2014,7/6/2014,6/30/2014,1,Online Search,Web
Bowflex Home Gyms,CAM39397 icaosgcwsl29,,7/3/2014,6/30/2014,1,Online Search,Web
Bowflex Revolution,CAM39397 icaosgcwsl29,,7/3/2014,6/30/2014,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,7/3/2014,7/3/2014,6/30/2014,6,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,7/4/2014,7/4/2014,6/30/2014,4,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,7/5/2014,7/5/2014,6/30/2014,3,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,,7/5/2014,6/30/2014,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,7/6/2014,7/6/2014,6/30/2014,7,Online Search,Web
