Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Treadclimber,CAM27557 Bowflex Catalog,,7/18/2014,7/14/2014,1,Catalog,Call Center Internal
Treadclimber,CAM44843 dcbhomesum14,,7/18/2014,7/14/2014,1,Catalog,Web
Treadclimber,CAM21687 dletc5min,,7/15/2014,7/14/2014,1,Electronic - Long Form,Web
Treadclimber,CAM36797 dpetprint12a,7/16/2014,7/16/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM36797 dpetprint12a,7/17/2014,7/17/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM36924 dpetprint12c,7/19/2014,7/19/2014,7/14/2014,2,Electronic - Print,Web
Treadclimber,CAM38405 dpetprint12g,7/16/2014,7/16/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM38406 SAWDPETPRINT12F,,7/15/2014,7/14/2014,2,Electronic - Print,Call Center Internal
Treadclimber,CAM38406 SAWDPETPRINT12F,,7/17/2014,7/14/2014,1,Electronic - Print,Call Center Internal
Treadclimber,CAM38406 SAWDPETPRINT12F,,7/18/2014,7/14/2014,1,Electronic - Print,Call Center Internal
Treadclimber,CAM44176 qrthealth,7/20/2014,7/20/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM44180 qrtwghtwtch,7/15/2014,7/15/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM44180 qrtwghtwtch,7/16/2014,7/16/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM44192 qrtffw,7/20/2014,7/20/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM44451 qrtfamcir,7/20/2014,7/20/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM45023 qrtdialiv,7/20/2014,7/20/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM45025 qrtwebmd,7/18/2014,7/18/2014,7/14/2014,1,Electronic - Print,Web
Treadclimber,CAM16426 DSETDIR,7/15/2014,7/15/2014,7/14/2014,8,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,7/15/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,7/16/2014,7/16/2014,7/14/2014,19,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,7/16/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,7/17/2014,7/17/2014,7/14/2014,9,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,7/18/2014,7/18/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,7/19/2014,7/19/2014,7/14/2014,55,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,7/19/2014,7/14/2014,2,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,7/20/2014,7/20/2014,7/14/2014,67,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,7/22/2014,7/20/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,8/16/2014,7/20/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,7/20/2014,7/14/2014,6,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,7/15/2014,7/15/2014,7/14/2014,11,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,7/16/2014,7/16/2014,7/14/2014,6,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,7/16/2014,7/14/2014,2,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,7/17/2014,7/17/2014,7/14/2014,4,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,7/17/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,7/18/2014,7/18/2014,7/14/2014,2,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,7/19/2014,7/19/2014,7/14/2014,8,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,7/19/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,7/20/2014,7/20/2014,7/14/2014,13,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,8/4/2014,7/20/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,7/20/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,7/16/2014,7/16/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,7/15/2014,7/15/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,7/15/2014,7/15/2014,7/14/2014,36,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,7/15/2014,7/14/2014,2,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,7/16/2014,7/16/2014,7/14/2014,20,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,7/16/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,7/17/2014,7/17/2014,7/14/2014,24,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,7/21/2014,7/17/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,9/9/2014,7/17/2014,7/14/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,7/18/2014,7/18/2014,7/14/2014,3,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,7/18/2014,7/14/2014,2,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,7/19/2014,7/19/2014,7/14/2014,37,Electronic - Short Form,Web
