Internal ID,Transaction Number,Status
101510384,RA-111143,Pending Receipt
101700792,RA-111374,Pending Receipt
101736029,RA-111452,Pending Receipt
101738037,RA-111457,Pending Receipt
101767585,RA-111524,Pending Receipt
101856104,RA-111647,Pending Receipt
101888785,RA-111742,Pending Receipt
102054835,RA-112064,Pending Receipt
102102446,RA-112169,Pending Receipt
102247207,RA-112390,Pending Receipt
102260674,RA-112449,Pending Receipt
102283780,RA-112492,Pending Refund/Partially Received
102617808,RA-113007,Pending Receipt
102649749,RA-113095,Pending Receipt
102800835,RA-113385,Pending Receipt
102895781,RA-113549,Pending Receipt
102920772,RA-113595,Pending Receipt
102975711,RA-113646,Pending Receipt
103154446,RA-114198,Pending Receipt
103155495,RA-114208,Pending Refund/Partially Received
103294831,RA-114598,Pending Receipt
103294832,RA-114599,Pending Receipt
103563727,RA-114939,Pending Refund/Partially Received
103712938,RA-115194,Pending Receipt
103718531,RA-115276,Pending Receipt
103828838,RA-115524,Pending Receipt
103834440,RA-115555,Pending Receipt
103946441,RA-115986,Pending Receipt
103948496,RA-115992,Pending Receipt
103984608,RA-116042,Pending Receipt
104155969,RA-116378,Pending Receipt
104187707,RA-116472,Pending Receipt
104238125,RA-116606,Pending Receipt
104238235,RA-116607,Pending Receipt
104238739,RA-116609,Pending Receipt
104239772,RA-116614,Pending Receipt
104277693,RA-116682,Pending Receipt
104277702,RA-116684,Pending Receipt
