Internal ID,Transaction Number,Status
123982824,RA-160566,Pending Receipt
124060605,RA-160650,Pending Receipt
124099023,RA-160737,Pending Receipt
124506207,RA-161579,Pending Receipt
124523074,RA-161629,Pending Receipt
125231958,RA-162866,Pending Receipt
125335399,RA-163021,Pending Receipt
125665156,RA-163555,Pending Receipt
125763563,RA-163671,Pending Receipt
125769043,RA-163699,Pending Receipt
125821798,RA-163785,Pending Receipt
125844680,RA-163815,Pending Receipt
125882843,RA-163845,Pending Refund/Partially Received
126009160,RA-164032,Pending Receipt
126069481,RA-164161,Pending Refund/Partially Received
126072676,RA-164166,Pending Receipt
