Internal ID,Transaction Number,Status
107591891,RA-126482,Pending Receipt
107637169,RA-126693,Pending Receipt
107642102,RA-126728,Pending Receipt
107721467,RA-126966,Pending Receipt
107722943,RA-126971,Pending Receipt
107795821,RA-127100,Pending Receipt
107797331,RA-127107,Pending Receipt
107838897,RA-127326,Pending Receipt
108024714,RA-127839,Pending Receipt
108046129,RA-127873,Pending Receipt
108145256,RA-128315,Pending Receipt
108293537,RA-128924,Pending Receipt
108347204,RA-129073,Pending Receipt
108412101,RA-129188,Pending Receipt
108413329,RA-129196,Pending Receipt
108439761,RA-129287,Pending Receipt
108932765,RA-130404,Pending Receipt
109053701,RA-130741,Pending Receipt
109249821,RA-131170,Pending Receipt
109298702,RA-131311,Pending Refund/Partially Received
109305545,RA-131338,Pending Refund/Partially Received
109352393,RA-131396,Pending Receipt
109440860,RA-131630,Pending Receipt
109444123,RA-131651,Pending Receipt
109463371,RA-131694,Pending Receipt
109465854,RA-131717,Pending Refund/Partially Received
109465855,RA-131718,Pending Receipt
109522191,RA-131814,Pending Receipt
109633679,RA-132016,Pending Receipt
109677221,RA-132082,Pending Receipt
109689439,RA-132170,Pending Receipt
109786110,RA-132406,Pending Receipt
109871232,RA-132583,Pending Receipt
109873064,RA-132585,Pending Receipt
109965240,RA-132774,Pending Receipt
109965242,RA-132775,Pending Receipt
109965453,RA-132776,Pending Receipt
