Internal ID,Transaction Number,Status
118157888,RA-150578,Pending Receipt
118323014,RA-150796,Pending Receipt
118482465,RA-151208,Pending Refund/Partially Received
118506707,RA-151338,Pending Receipt
118527002,RA-151415,Pending Receipt
118556703,RA-151563,Pending Receipt
118689151,RA-151899,Pending Receipt
118691109,RA-151907,Pending Receipt
118734165,RA-151987,Pending Receipt
118979947,RA-152527,Pending Receipt
119102585,RA-152702,Pending Receipt
119135825,RA-152773,Pending Receipt
119152222,RA-152813,Pending Receipt
