Internal ID,Transaction Number,Status
106815065,RA-123738,Pending Receipt
106945959,RA-124118,Pending Receipt
107008930,RA-124327,Pending Receipt
107062163,RA-124522,Pending Receipt
107196286,RA-124823,Pending Receipt
107201034,RA-124858,Pending Receipt
107202000,RA-124876,Pending Receipt
107243203,RA-125091,Pending Receipt
107280068,RA-125236,Pending Receipt
107591891,RA-126482,Pending Receipt
107637169,RA-126693,Pending Receipt
107642102,RA-126728,Pending Receipt
107721467,RA-126966,Pending Receipt
107722943,RA-126971,Pending Receipt
107795821,RA-127100,Pending Receipt
107797331,RA-127107,Pending Receipt
107838897,RA-127326,Pending Receipt
108024714,RA-127839,Pending Receipt
108046129,RA-127873,Pending Receipt
108145256,RA-128315,Pending Receipt
108293537,RA-128924,Pending Receipt
108347204,RA-129073,Pending Receipt
108412101,RA-129188,Pending Receipt
108413329,RA-129196,Pending Receipt
108439761,RA-129287,Pending Receipt
108614637,RA-129725,Pending Receipt
108671560,RA-129836,Pending Refund/Partially Received
108693579,RA-129906,Pending Receipt
108871145,RA-130233,Pending Receipt
108932765,RA-130404,Pending Receipt
108935098,RA-130434,Pending Receipt
108954754,RA-130449,Pending Receipt
109053701,RA-130741,Pending Receipt
109054852,RA-130743,Pending Receipt
109058755,RA-130762,Pending Receipt
109087031,RA-130823,Pending Receipt
109106805,RA-130861,Pending Receipt
109138453,RA-130946,Pending Receipt
109142983,RA-130966,Pending Receipt
109142993,RA-130968,Pending Receipt
109195744,RA-131037,Pending Receipt
109249821,RA-131170,Pending Receipt
109305434,RA-131336,Pending Receipt
109305542,RA-131337,Pending Receipt
109305545,RA-131338,Pending Receipt
109305749,RA-131341,Pending Receipt
