Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex UpperCut,CAM129 1800BOWFLEX_BST,,6/26/2014,6/23/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38393 degxupc,,6/26/2014,6/23/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,6/27/2014,6/23/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,6/29/2014,6/23/2014,3,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38489 SAWDEGXUPC,6/27/2014,6/27/2014,6/23/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38833 degx1siteup,,6/27/2014,6/23/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,6/28/2014,6/23/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,6/29/2014,6/23/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM32376 dosg2csl1,,6/28/2014,6/23/2014,1,Online Search,Web
Bowflex UpperCut,CAM38606 dosbixsl1,,6/29/2014,6/23/2014,3,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,6/26/2014,6/23/2014,1,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,6/27/2014,6/23/2014,1,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,6/29/2014,6/23/2014,2,Online Search,Web
Bowflex UpperCut,CAM39443 dosbixgl1up,,6/28/2014,6/23/2014,1,Online Search,Web
Bowflex UpperCut,CAM39443 dosbixgl1up,,6/29/2014,6/23/2014,1,Online Search,Web
Bowflex UpperCut,CAM45327 1800MAXTRAINER,,6/26/2014,6/23/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM27557 Bowflex Catalog,,6/30/2014,6/30/2014,2,Catalog,Call Center Internal
Bowflex UpperCut,CAM44843 dcbhomesum14,,7/1/2014,6/30/2014,1,Catalog,Web
Bowflex UpperCut,CAM127 1800BOWFLEX_BFC,,7/2/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38393 degxupc,,7/1/2014,6/30/2014,3,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/2/2014,6/30/2014,4,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/3/2014,6/30/2014,5,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/4/2014,6/30/2014,3,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/5/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/6/2014,6/30/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38489 SAWDEGXUPC,,7/5/2014,6/30/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38489 SAWDEGXUPC,,7/6/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38833 degx1siteup,,6/30/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/1/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/2/2014,6/30/2014,4,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/3/2014,6/30/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/5/2014,6/30/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM41186 SAWBOOSTUNSOURCE,,7/4/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM44626 1800BOWFLEX_BMT,,7/2/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM32376 dosg2csl1,,7/1/2014,6/30/2014,2,Online Search,Web
Bowflex UpperCut,CAM38606 dosbixsl1,,7/1/2014,6/30/2014,1,Online Search,Web
Bowflex UpperCut,CAM38606 dosbixsl1,,7/2/2014,6/30/2014,1,Online Search,Web
Bowflex UpperCut,CAM38609 dosg2xsl1,,7/6/2014,6/30/2014,1,Online Search,Web
Bowflex UpperCut,CAM38610 dosg2xsl2,,7/5/2014,6/30/2014,1,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,6/30/2014,6/30/2014,1,Online Search,Web
Bowflex UpperCut,CAM38924 dosg2xmobile,,7/2/2014,6/30/2014,1,Online Search,Web
Bowflex UpperCut,CAM39443 dosbixgl1up,,6/30/2014,6/30/2014,1,Online Search,Web
Bowflex UpperCut,CAM33968 dofpgcfeed1,,7/2/2014,6/30/2014,1,Online Shopping,Web
Bowflex UpperCut,CAM28157 SALESFOLLOWUP,,7/2/2014,6/30/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM40826 1800UPPERCUT,7/2/2014,7/2/2014,6/30/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM45327 1800MAXTRAINER,,6/30/2014,6/30/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM5676 SAWWEBBF,,7/10/2014,7/7/2014,1,Electronic - Short Form,Call Center Internal
Bowflex UpperCut,CAM38393 degxupc,,7/7/2014,7/7/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/8/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/9/2014,7/7/2014,4,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/10/2014,7/7/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/11/2014,7/7/2014,5,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/12/2014,7/7/2014,6,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/13/2014,7/7/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38489 SAWDEGXUPC,,7/8/2014,7/7/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38489 SAWDEGXUPC,,7/12/2014,7/7/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38489 SAWDEGXUPC,7/13/2014,7/13/2014,7/7/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38833 degx1siteup,,7/7/2014,7/7/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/8/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/10/2014,7/7/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/11/2014,7/7/2014,4,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/12/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/13/2014,7/7/2014,3,Electronic - UnSourced,Web
Bowflex UpperCut,CAM32376 dosg2csl1,,7/11/2014,7/7/2014,1,Online Search,Web
Bowflex UpperCut,CAM32380 dosmsncsl1,,7/11/2014,7/7/2014,1,Online Search,Web
Bowflex UpperCut,CAM38606 dosbixsl1,,7/7/2014,7/7/2014,1,Online Search,Web
Bowflex UpperCut,CAM38606 dosbixsl1,,7/12/2014,7/7/2014,2,Online Search,Web
Bowflex UpperCut,CAM38609 dosg2xsl1,,7/8/2014,7/7/2014,1,Online Search,Web
Bowflex UpperCut,CAM38609 dosg2xsl1,,7/9/2014,7/7/2014,1,Online Search,Web
Bowflex UpperCut,CAM38609 dosg2xsl1,,7/10/2014,7/7/2014,2,Online Search,Web
Bowflex UpperCut,CAM38609 dosg2xsl1,,7/12/2014,7/7/2014,2,Online Search,Web
Bowflex UpperCut,CAM38610 dosg2xsl2,,7/8/2014,7/7/2014,1,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,7/11/2014,7/7/2014,1,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,7/12/2014,7/7/2014,3,Online Search,Web
Bowflex UpperCut,CAM39443 dosbixgl1up,,7/13/2014,7/7/2014,2,Online Search,Web
Bowflex UpperCut,CAM33966 dofg2cfeed1,,7/11/2014,7/7/2014,1,Online Shopping,Web
Bowflex UpperCut,CAM33968 dofpgcfeed1,,7/12/2014,7/7/2014,1,Online Shopping,Web
Bowflex UpperCut,CAM33970 dofshccfeed1,,7/11/2014,7/7/2014,1,Online Shopping,Web
Bowflex UpperCut,CAM33972 dofszcfeed1,,7/9/2014,7/7/2014,1,Online Shopping,Web
Bowflex UpperCut,CAM33972 dofszcfeed1,,7/11/2014,7/7/2014,1,Online Shopping,Web
Bowflex UpperCut,CAM45576 DOXFBXBFJULY14,,7/11/2014,7/7/2014,1,Online Social,Web
Bowflex UpperCut,CAM45576 DOXFBXBFJULY14,,7/12/2014,7/7/2014,1,Online Social,Web
Bowflex UpperCut,CAM40820 1800BFXCATALOG,,7/7/2014,7/7/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM40822 1800COREBODY,,7/11/2014,7/7/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM40826 1800UPPERCUT,7/7/2014,7/7/2014,7/7/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM44843 dcbhomesum14,,7/17/2014,7/14/2014,1,Catalog,Web
Bowflex UpperCut,CAM44843 dcbhomesum14,,7/18/2014,7/14/2014,1,Catalog,Web
Bowflex UpperCut,CAM36104 SAWSF11E,,7/16/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex UpperCut,CAM127 1800BOWFLEX_BFC,,7/15/2014,7/14/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38393 degxupc,,7/14/2014,7/14/2014,4,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/15/2014,7/14/2014,3,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/16/2014,7/14/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/17/2014,7/14/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/18/2014,7/14/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/20/2014,7/14/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38489 SAWDEGXUPC,7/16/2014,7/16/2014,7/14/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38489 SAWDEGXUPC,,7/16/2014,7/14/2014,3,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38489 SAWDEGXUPC,,7/19/2014,7/14/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38833 degx1siteup,,7/14/2014,7/14/2014,7,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/15/2014,7/14/2014,3,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38833 degx1siteup,,7/16/2014,7/14/2014,6,Electronic - UnSourced,Web
Bowflex UpperCut,CAM30796 SAWDOSG2G,,7/20/2014,7/14/2014,1,Online Search,Call Center Internal
Bowflex UpperCut,CAM38834 dosg2xgl1up,,7/14/2014,7/14/2014,2,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,7/15/2014,7/14/2014,2,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,7/16/2014,7/14/2014,1,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,7/18/2014,7/14/2014,1,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,7/19/2014,7/14/2014,1,Online Search,Web
Bowflex UpperCut,CAM38834 dosg2xgl1up,,7/20/2014,7/14/2014,2,Online Search,Web
Bowflex UpperCut,CAM39443 dosbixgl1up,,7/18/2014,7/14/2014,1,Online Search,Web
Bowflex UpperCut,CAM39443 dosbixgl1up,,7/20/2014,7/14/2014,1,Online Search,Web
Bowflex UpperCut,CAM45576 DOXFBXBFJULY14,,7/14/2014,7/14/2014,1,Online Social,Web
Bowflex UpperCut,CAM45576 DOXFBXBFJULY14,,7/16/2014,7/14/2014,1,Online Social,Web
Bowflex UpperCut,CAM39502 MTV2N120PRFRMLWD,,7/14/2014,7/14/2014,1,Short Form,Call Center Internal
Bowflex UpperCut,CAM44209 G4**N120GRDGELWD,,7/15/2014,7/14/2014,1,Short Form,Call Center Internal
Bowflex UpperCut,CAM44281 TESTN120UPTRNLWD,7/17/2014,7/17/2014,7/14/2014,1,Short Form,Call Center Internal
Bowflex UpperCut,CAM44664 ESPNN60*UPTRNLWD,,7/19/2014,7/14/2014,1,Short Form,Call Center Internal
Bowflex UpperCut,CAM40821 1800BOWFLEX,,7/15/2014,7/14/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM45327 1800MAXTRAINER,,7/15/2014,7/14/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM45327 1800MAXTRAINER,,7/16/2014,7/14/2014,1,Un-Sourced,Call Center Internal
Bowflex UpperCut,CAM133 1800BOWFLEX_TRC,,7/22/2014,7/21/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM25756 DEGSAWBFG,,7/23/2014,7/21/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38393 degxupc,,7/21/2014,7/21/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/22/2014,7/21/2014,2,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38393 degxupc,,7/23/2014,7/21/2014,1,Electronic - UnSourced,Web
Bowflex UpperCut,CAM38489 SAWDEGXUPC,,7/21/2014,7/21/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex UpperCut,CAM38489 SAWDEGXUPC,,7/23/2014,7/21/2014,3,Electronic - UnSourced,Call Center Internal
