Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Web,11/17/2014,11/18/2014,2,2529.016
Bowflex Max Trainer,Electronic - UnSourced,CAM44975 INSPN180GRT2HTIC,Call Center Internal,11/17/2014,11/18/2014,1,971.076
Bowflex Max Trainer,Electronic - UnSourced,CAM46197 INSPN180WLKMFTIC,Call Center Internal,11/17/2014,11/18/2014,1,1546.30
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,11/17/2014,11/18/2014,1,1546.30
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,11/17/2014,11/18/2014,1,1546.30
Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,11/17/2014,11/18/2014,1,1457.94
Bowflex Max Trainer,Online Search,CAM46181 HALMN120WLKMFTIC,Call Center Internal,11/17/2014,11/18/2014,1,1546.30
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,11/17/2014,11/18/2014,3,4163.676
Bowflex Max Trainer,Online Search,CAM45626 ICAOSGCEML2,Web,11/17/2014,11/18/2014,1,1546.30
Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,Web,11/17/2014,11/18/2014,2,3242.60
Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,11/17/2014,11/18/2014,2,3092.60
Bowflex Max Trainer,Short Form,CAM46251 CBCNC120MRYMXKST,Call Center Internal,11/17/2014,11/18/2014,1,1457.94
Bowflex Max Trainer,Un-Sourced,CAM32957 CUSTSERSURVEYSCH,Call Center Internal,11/17/2014,11/18/2014,1,1457.94
Bowflex Max Trainer,Un-Sourced,CAM35680 INTELEMEDIACA,Call Center Internal,11/17/2014,11/18/2014,1,1457.94
Bowflex Max Trainer,Un-Sourced,CAM43712 PCBMIK0001,Call Center Internal,11/17/2014,11/18/2014,1,1457.94
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,11/17/2014,11/18/2014,1,1457.94
Bowflex Max Trainer,Un-Sourced,CAM46136 AMC*L60*WLKMFTIC,Call Center Internal,11/17/2014,11/18/2014,1,1457.94
Bowflex Max Trainer,Un-Sourced,CAM46181 HALMN120WLKMFTIC,Call Center Internal,11/17/2014,11/18/2014,1,1546.30
Bowflex Max Trainer,Electronic - Short Form,CAM45695 ICASESF14C,Call Center Internal,11/17/2014,11/19/2014,1,1546.30
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Web,11/17/2014,11/19/2014,1,1457.94
Bowflex Max Trainer,Electronic - UnSourced,CAM33953 SAWDOFG2C,Call Center Internal,11/17/2014,11/19/2014,1,1457.94
Bowflex Max Trainer,Electronic - UnSourced,CAM45486 ICACEBMIK3960,Call Center Internal,11/17/2014,11/19/2014,1,1071.076
Bowflex Max Trainer,Electronic - UnSourced,CAM45695 ICASESF14C,Call Center Internal,11/17/2014,11/19/2014,1,1457.94
