Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,6/30/2014,6/30/2014,1,1827.105
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,7/28/2014,7/28/2014,1,1074.818
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,7/28/2014,7/30/2014,1,1781.875
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,7/28/2014,7/30/2014,1,1631.875
Bowflex Max Trainer,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,7/28/2014,8/1/2014,1,1601.60
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,7/28/2014,8/1/2014,2,3203.20
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,7/28/2014,8/2/2014,1,1055.805
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,7/28/2014,8/3/2014,2,3203.20
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,7/28/2014,8/3/2014,1,1601.60
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,7/28/2014,8/3/2014,1,1601.60
Bowflex Max Trainer,Online Search,CAM45634 ICAOSBCEGL1CMT,Web,7/28/2014,8/3/2014,1,1601.60
Bowflex Max Trainer,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,8/4/2014,8/4/2014,1,2744.685
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,8/4/2014,8/4/2014,3,4259.005
Bowflex Max Trainer,Online Search,CAM45633 ICAOSGCEGL1CMT,Web,8/4/2014,8/4/2014,2,3203.20
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,8/4/2014,8/4/2014,2,3020.16
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Web,8/4/2014,8/5/2014,2,3261.68
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,8/4/2014,8/6/2014,1,1055.805
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,8/4/2014,8/6/2014,1,1601.60
Bowflex Max Trainer,Online Search,CAM45623 ICAOSGCESL1,Web,8/4/2014,8/6/2014,1,1601.60
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,8/4/2014,8/6/2014,1,1055.805
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,8/4/2014,8/6/2014,1,1601.60
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Web,8/4/2014,8/7/2014,1,1105.805
