Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM28343 icad1sitecas,Web,11/17/2014,11/19/2014,2,698.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,11/17/2014,11/19/2014,2,1098.00
Bowflex Selecttech Dumbbells,Online Search,CAM40990 icaosbcdgl1cas,Web,11/17/2014,11/19/2014,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM44210 SAWICAOSGCD,Web,11/17/2014,11/19/2014,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM31587 icaosgcdgl1cas,Web,11/17/2014,11/20/2014,3,1206.98
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,11/17/2014,11/20/2014,2,1277.99
Bowflex Selecttech Dumbbells,Online Search,CAM40990 icaosbcdgl1cas,Web,11/17/2014,11/20/2014,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,11/17/2014,11/20/2014,1,728.99
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM28343 icad1sitecas,Web,11/17/2014,11/21/2014,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM31587 icaosgcdgl1cas,Web,11/17/2014,11/21/2014,2,977.99
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,11/17/2014,11/21/2014,5,2545.00
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,11/17/2014,11/23/2014,1,1750.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Call Center Internal,11/17/2014,11/23/2014,1,549.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,11/17/2014,11/23/2014,3,1447.00
Bowflex Selecttech Dumbbells,Online Search,CAM43974 icaosgcdsl8_BST,Call Center Internal,11/24/2014,11/24/2014,2,1157.98
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM28343 icad1sitecas,Web,11/24/2014,11/24/2014,2,898.00
