Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,12/15/2014,12/16/2014,6,3053.98
Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,12/15/2014,12/16/2014,4,2735.97
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM28343 icad1sitecas,Web,12/15/2014,12/17/2014,2,898.00
Bowflex Selecttech Dumbbells,Online Search,CAM31587 icaosgcdgl1cas,Web,12/15/2014,12/17/2014,1,728.99
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,12/15/2014,12/17/2014,4,2355.98
Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,12/15/2014,12/17/2014,1,349.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM28343 icad1sitecas,Web,12/15/2014,12/18/2014,5,2964.96
Bowflex Selecttech Dumbbells,Online Search,CAM31587 icaosgcdgl1cas,Web,12/15/2014,12/18/2014,1,349.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,12/15/2014,12/18/2014,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM40990 icaosbcdgl1cas,Web,12/15/2014,12/18/2014,1,349.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM28343 icad1sitecas,Web,12/15/2014,12/19/2014,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM31587 icaosgcdgl1cas,Web,12/15/2014,12/19/2014,1,549.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,12/15/2014,12/19/2014,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,12/15/2014,12/19/2014,1,349.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM28343 icad1sitecas,Web,12/15/2014,12/20/2014,1,349.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,12/15/2014,12/20/2014,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM44423 icaosgcdsl10,Web,12/15/2014,12/20/2014,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,12/15/2014,12/20/2014,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM31587 icaosgcdgl1cas,Web,12/15/2014,12/21/2014,1,349.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,12/15/2014,12/21/2014,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM31587 icaosgcdgl1cas,Web,12/22/2014,12/22/2014,1,349.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,12/22/2014,12/22/2014,2,698.00
Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,12/22/2014,12/22/2014,1,349.00
