Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,8/10/2015,8/14/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,8/10/2015,8/14/2015,7,10643.00
Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,Call Center Internal,8/10/2015,8/14/2015,1,1499.00
Bowflex Max Trainer,Short Form,CAM47195 SPKEN120HAMBYTIC,Call Center Internal,8/10/2015,8/14/2015,1,1599.00
Bowflex Max Trainer,Short Form,CAM47197 IFC*N120HAMBYTIC,Call Center Internal,8/10/2015,8/14/2015,1,1499.00
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,8/10/2015,8/14/2015,1,1099.00
Bowflex Max Trainer,Short Form,CAM47368 FYI*N180HAMF*TIC,Call Center Internal,8/10/2015,8/14/2015,1,1099.00
Bowflex Max Trainer,Short Form,CAM47393 PIVTN180HAMF*TIC,Call Center Internal,8/10/2015,8/14/2015,3,1648.90
Bowflex Max Trainer,Online Display,CAM47809 SAWDODFBKE,Call Center Internal,8/10/2015,8/14/2015,1,1499.00
Bowflex Max Trainer,Short Form,CAM47834 LAFFN120HAMBYTIC,Call Center Internal,8/10/2015,8/14/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,8/10/2015,8/14/2015,2,2598.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,8/10/2015,8/14/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,8/10/2015,8/14/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,8/10/2015,8/14/2015,10,14440.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,8/10/2015,8/14/2015,19,27889.62
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,8/10/2015,8/14/2015,9,13003.73
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,8/10/2015,8/14/2015,9,13441.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,8/10/2015,8/14/2015,4,6296.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,8/10/2015,8/14/2015,9,12941.00
Bowflex Max Trainer,Online Shopping,CAM44897 dofpgefeed1,Web,8/10/2015,8/14/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44937 dofszefeed1,Web,8/10/2015,8/14/2015,2,3098.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,8/10/2015,8/14/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,8/10/2015,8/14/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,8/10/2015,8/14/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,8/10/2015,8/14/2015,3,4947.00
Bowflex Max Trainer,Online Display,CAM45736 DODRFEDL3,Web,8/10/2015,8/14/2015,1,999.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,8/10/2015,8/14/2015,1,1499.00
Bowflex Max Trainer,Online Social,CAM45898 DOXFBERESPONSE,Web,8/10/2015,8/14/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,8/10/2015,8/14/2015,5,7495.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,8/10/2015,8/14/2015,1,1599.00
Bowflex Max Trainer,Online Video,CAM47248 DOVTMEVL1,Web,8/10/2015,8/14/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,8/10/2015,8/14/2015,2,2711.43
Bowflex Max Trainer,Online Video,CAM47606 DOVHULUEVL5,Web,8/10/2015,8/14/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM47847 DODFBKEDL2,Web,8/10/2015,8/14/2015,1,1599.00
Bowflex Max Trainer,Online Social,CAM48050 DOXFBESCL005,Web,8/10/2015,8/14/2015,1,1599.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM11920 SAWWEBST,Call Center Internal,8/10/2015,8/14/2015,4,269.80
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Call Center Internal,8/10/2015,8/14/2015,1,499.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,8/10/2015,8/14/2015,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,8/10/2015,8/14/2015,3,1383.31
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Web,8/10/2015,8/14/2015,2,648.00
Bowflex Selecttech Dumbbells,Online Display,CAM39626 dodrfdstdl1,Web,8/10/2015,8/14/2015,1,549.00
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,8/10/2015,8/14/2015,1,1599.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,8/10/2015,8/14/2015,3,6037.10
Treadclimber,Online Search,CAM44065 SAWDOSG2TMOBILE2,Call Center Internal,8/10/2015,8/14/2015,1,1599.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,8/10/2015,8/14/2015,2,4968.20
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,8/10/2015,8/14/2015,1,2969.10
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,8/10/2015,8/14/2015,5,10965.50
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,8/10/2015,8/14/2015,5,12865.28
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,8/10/2015,8/14/2015,1,1999.10
Treadclimber,Online Display,CAM33860 dodmagtdrt1,Web,8/10/2015,8/14/2015,1,1999.10
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,8/10/2015,8/14/2015,3,5997.30
Treadclimber,Online Search,CAM37443 dosg2tsl24,Web,8/10/2015,8/14/2015,2,3998.20
