Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Max Trainer,CAM44172 dseesf14a,4/11/2015,4/11/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,4/7/2015,4/7/2015,4/6/2015,8,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,4/7/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,4/8/2015,4/8/2015,4/6/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,4/9/2015,4/9/2015,4/6/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,4/29/2015,4/9/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,4/9/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,4/10/2015,4/10/2015,4/6/2015,16,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,4/10/2015,4/6/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,4/11/2015,4/11/2015,4/6/2015,38,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,4/26/2015,4/11/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,4/12/2015,4/12/2015,4/6/2015,19,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,4/12/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,4/7/2015,4/7/2015,4/6/2015,11,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,4/8/2015,4/8/2015,4/6/2015,14,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,4/8/2015,4/6/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,4/9/2015,4/9/2015,4/6/2015,14,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,4/10/2015,4/10/2015,4/6/2015,7,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,4/11/2015,4/11/2015,4/6/2015,17,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,6/2/2015,4/11/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,4/11/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,4/12/2015,4/12/2015,4/6/2015,11,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,4/12/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45695 ICASESF14C,4/12/2015,4/12/2015,4/6/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM41189 degemax,4/10/2015,4/10/2015,4/6/2015,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44236 SAWMAX,,4/8/2015,4/6/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,,4/8/2015,4/6/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,4/7/2015,4/6/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,4/7/2015,4/7/2015,4/6/2015,5,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,4/7/2015,4/6/2015,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,4/9/2015,4/6/2015,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,4/10/2015,4/6/2015,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,4/11/2015,4/11/2015,4/6/2015,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,4/11/2015,4/6/2015,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,4/12/2015,4/12/2015,4/6/2015,5,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,4/13/2015,4/12/2015,4/6/2015,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,5/3/2015,4/12/2015,4/6/2015,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,4/12/2015,4/6/2015,5,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,4/8/2015,4/6/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,4/10/2015,4/6/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,4/11/2015,4/6/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM46534 ICAODAREDL1,,4/8/2015,4/6/2015,1,Online Display,Web
Bowflex Max Trainer,CAM46534 ICAODAREDL1,,4/10/2015,4/6/2015,1,Online Display,Web
Bowflex Max Trainer,CAM46536 ICAODAREDL3,,4/10/2015,4/6/2015,1,Online Display,Web
Bowflex Max Trainer,CAM46536 ICAODAREDL3,4/12/2015,4/12/2015,4/6/2015,1,Online Display,Web
Bowflex Max Trainer,CAM46536 ICAODAREDL3,,4/12/2015,4/6/2015,1,Online Display,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,4/7/2015,4/7/2015,4/6/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,4/7/2015,4/6/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,4/8/2015,4/8/2015,4/6/2015,4,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,4/8/2015,4/6/2015,3,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,4/9/2015,4/9/2015,4/6/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,4/9/2015,4/6/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,4/10/2015,4/10/2015,4/6/2015,3,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,4/10/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,4/11/2015,4/11/2015,4/6/2015,7,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,4/11/2015,4/6/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,4/12/2015,4/12/2015,4/6/2015,5,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,,4/7/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,4/8/2015,4/8/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,4/9/2015,4/9/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,4/11/2015,4/11/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,4/12/2015,4/12/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,,4/9/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,,4/12/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45630 ICAOSBCEML2,,4/7/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45630 ICAOSBCEML2,4/11/2015,4/11/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45630 ICAOSBCEML2,4/12/2015,4/12/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,,4/7/2015,4/6/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,4/8/2015,4/8/2015,4/6/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,4/9/2015,4/9/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,,4/9/2015,4/6/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,4/11/2015,4/11/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,4/12/2015,4/12/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,,4/12/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45634 ICAOSBCEGL1CMT,4/8/2015,4/8/2015,4/6/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45634 ICAOSBCEGL1CMT,4/10/2015,4/10/2015,4/6/2015,1,Online Search,Web
